epoch,accuracy,iou_class_0,iou_class_1,iou_class_2,iou_class_3,loss,lr,mean_iou,val_accuracy,val_iou_class_0,val_iou_class_1,val_iou_class_2,val_iou_class_3,val_loss,val_mean_iou
10,0.9753162264823914,0.9778996706008911,0.15067192912101746,0.2581716775894165,0.4087504744529724,0.42853620648384094,0.0003,0.44887346029281616,0.9796443581581116,0.9804312586784363,0.04978078603744507,0.051379796117544174,0.2664353549480438,0.5047268867492676,0.3370068371295929
11,0.9755586385726929,0.9782191514968872,0.14414244890213013,0.2730620801448822,0.4181729257106781,0.4288069009780884,0.0003,0.4533991813659668,0.978092610836029,0.9797090291976929,0.07637389749288559,0.14854736626148224,0.1819240152835846,0.48227426409721375,0.346638560295105
12,0.9763692617416382,0.9789469838142395,0.15202097594738007,0.28176650404930115,0.39116811752319336,0.4239046275615692,0.0003,0.4509756565093994,0.9442976713180542,0.9472872018814087,0.10671810805797577,0.11894777417182922,0.192478746175766,0.509648859500885,0.341357946395874
13,0.9763377904891968,0.9788935780525208,0.16200679540634155,0.27857398986816406,0.41848883032798767,0.4248110353946686,0.0003,0.4594908058643341,0.9798651933670044,0.9806837439537048,0.09534382820129395,0.05860274285078049,0.32078564167022705,0.49672195315361023,0.36385399103164673
14,0.9771157503128052,0.9797060489654541,0.1533624231815338,0.29561617970466614,0.3971312344074249,0.4216477870941162,0.0003,0.45645397901535034,0.9675477743148804,0.9705845713615417,0.06739950180053711,0.19474898278713226,0.27806928753852844,0.4791134297847748,0.3777005970478058
15,0.9782031774520874,0.9806825518608093,0.16353382170200348,0.310997873544693,0.43474113941192627,0.41397398710250854,0.0003,0.4724888503551483,0.9753850698471069,0.9783971905708313,0.12234200537204742,0.06211072579026222,0.025612901896238327,0.5061289668083191,0.297115683555603
16,0.9778994917869568,0.9806049466133118,0.16416117548942566,0.31368058919906616,0.4373056888580322,0.4123914837837219,0.0003,0.47393810749053955,0.9794192910194397,0.9797213673591614,0.008026303723454475,0.05606146156787872,0.10147379338741302,0.5199515223503113,0.2863207459449768
17,0.9768412113189697,0.9795236587524414,0.16636306047439575,0.2967796325683594,0.4425765573978424,0.4146327078342438,0.0003,0.47131070494651794,0.9794612526893616,0.980861485004425,0.08010861277580261,0.1523987054824829,0.3591463267803192,0.47046026587486267,0.39312878251075745
18,0.9782089591026306,0.98076993227005,0.17346835136413574,0.31832677125930786,0.43277400732040405,0.4107357859611511,0.0003,0.47633472084999084,0.9656111001968384,0.9696044325828552,0.06276433169841766,0.13000181317329407,0.17093168199062347,0.5015543103218079,0.3333255648612976
19,0.9777064919471741,0.9802326560020447,0.19140255451202393,0.3049136698246002,0.4527547359466553,0.4101625084877014,0.0003,0.48232588171958923,0.9784330725669861,0.9803528189659119,0.08949385583400726,0.18139681220054626,0.3509068191051483,0.4729355275630951,0.40053755044937134
20,0.9789794683456421,0.9813312292098999,0.18328139185905457,0.33459678292274475,0.46982330083847046,0.4014522135257721,0.0003,0.4922581911087036,0.9804112911224365,0.9815056920051575,0.12289439886808395,0.15643134713172913,0.2886250913143158,0.4737497866153717,0.38736411929130554
21,0.9787099957466125,0.9812373518943787,0.17032864689826965,0.3215436637401581,0.45549818873405457,0.40609610080718994,0.0003,0.48215198516845703,0.9804163575172424,0.9818944334983826,0.14985282719135284,0.2252037525177002,0.39666804671287537,0.4597434997558594,0.43840476870536804
22,0.9788929224014282,0.9813035130500793,0.18092666566371918,0.3474016785621643,0.4531130790710449,0.40326955914497375,0.0003,0.49068617820739746,0.9815228581428528,0.9831453561782837,0.06300526857376099,0.25459909439086914,0.4295479953289032,0.46315282583236694,0.43257445096969604
